#time,id,mass,px,py,pz,vx,vy,vz
2.9868436104471475e+03,2,9.5435340000000004e-04,-1.2822471682736614e+02,-4.4257976090573116e+01,3.8778616439700301e+01,-9.8036065164645947e-01,-9.3290061087810516e-01,4.4844249201960945e-01
2.9868436104471475e+03,3,2.8630601999999998e-04,-2.5568793706345582e+02,-6.6930936247632317e+01,7.3041041024236350e+01,-1.2490274532902557e-01,-3.6567353818996451e-02,7.0177302414111187e-02

2.9870903027916788e+03,0,1.0000000000000000e+00,-1.2748294114393838e+02,-4.4085579433245208e+01,3.8221278174570152e+01,-7.9941188182956521e-02,-1.9455336871456119e-02,1.7266388870490847e-02
2.9870903027916788e+03,1,1.0000000000000000e+00,1.2767873657086687e+02,4.4147195978752428e+01,-3.8279294321640016e+01,8.0756093349992383e-02,2.0305767737869025e-02,-1.7603678371534523e-02
2.9870903027916788e+03,2,9.5435340000000004e-04,-1.2844467258265183e+02,-4.4481669891541621e+01,3.8873546073558018e+01,-8.1641542695835378e-01,-8.8013746514013036e-01,3.3236999217292623e-01
2.9870903027916788e+03,3,2.8630601999999998e-04,-2.5571874785698753e+02,-6.6939956802379996e+01,7.3058352747056034e+01,-1.2488849696004001e-01,-3.6564666340906382e-02,7.0173407296960255e-02

2.9874104302339083e+03,0,1.0000000000000000e+00,-1.2750855349507879e+02,-4.4091817408699207e+01,3.8226819707849089e+01,-8.0062431270157955e-02,-1.9514823767581131e-02,1.7346935446316943e-02
2.9874104302339083e+03,1,1.0000000000000000e+00,1.2770458822021567e+02,4.4153696207450444e+01,-3.8284929564607467e+01,8.0752393432061850e-02,2.0304488399332334e-02,-1.7602569121522048e-02
2.9874104302339083e+03,2,9.5435340000000004e-04,-1.2868342321065538e+02,-4.4752955235891008e+01,3.8964998797100868e+01,-6.8550195942700654e-01,-8.1646583536106543e-01,2.4681009514661995e-01
2.9874104302339083e+03,3,2.8630601999999998e-04,-2.5575872513319649e+02,-6.6951661597357869e+01,7.3080816371367462e+01,-1.2487001223655592e-01,-3.6561179517591635e-02,7.0168352538184597e-02

2.9877646229276352e+03,0,1.0000000000000000e+00,-1.2753692721415830e+02,-4.4098739353460786e+01,3.8232974054694509e+01,-8.0147983892442584e-02,-1.9569035864359065e-02,1.7400314766161766e-02
2.9877646229276352e+03,1,1.0000000000000000e+00,1.2773318940323990e+02,4.4160887658309861e+01,-3.8291164048714549e+01,8.0748301421558935e-02,2.0303073567406123e-02,-1.7601342392052098e-02
2.9877646229276352e+03,2,9.5435340000000004e-04,-1.2890849939898683e+02,-4.5031467069738753e+01,3.9041513375429119e+01,-5.9157576892543562e-01,-7.5817943493128737e-01,1.8959392338904435e-01
2.9877646229276352e+03,3,2.8630601999999998e-04,-2.5580294955825002e+02,-6.6964610616930784e+01,7.3105668498702300e+01,-1.2484956721305829e-01,-3.6557322524910507e-02,7.0162759701038968e-02

2.9882546581684151e+03,0,1.0000000000000000e+00,-1.2757622285604448e+02,-4.4108344009313953e+01,3.8241512905635417e+01,-8.0225171166807122e-02,-1.9628261612566849e-02,1.7445847724412149e-02
2.9882546581684151e+03,1,1.0000000000000000e+00,1.2777275752997947e+02,4.4170836400462136e+01,-3.8299788911115130e+01,8.0742642819890589e-02,2.0301117221732435e-02,-1.7599646143333335e-02
2.9882546581684151e+03,2,9.5435340000000004e-04,-1.2917566503992413e+02,-4.5386637051401514e+01,3.9121324653478410e+01,-5.0477586773130545e-01,-6.9407260981762731e-01,1.4010807099675826e-01
2.9882546581684151e+03,3,2.8630601999999998e-04,-2.5586412331763921e+02,-6.6982523686097494e+01,7.3140048827572286e+01,-1.2482129254173935e-01,-3.6551987774887773e-02,7.0155021524004380e-02

2.9887867117759670e+03,0,1.0000000000000000e+00,-1.2761892266467910e+02,-4.4118801167174304e+01,3.8250803896463964e+01,-8.0280729976117432e-02,-1.9678424636237323e-02,1.7476955540732936e-02
2.9887867117759670e+03,1,1.0000000000000000e+00,1.2781571531076955e+02,4.4181637118372784e+01,-3.8309152376675840e+01,8.0736502703700225e-02,2.0298994589439904e-02,-1.7597805715883024e-02
2.9887867117759670e+03,2,9.5435340000000004e-04,-1.2942605493360944e+02,-4.5740795711636807e+01,3.9186068643593224e+01,-4.4013509575284981e-01,-6.3928787473678395e-01,1.0558643761564544e-01
2.9887867117759670e+03,3,2.8630601999999998e-04,-2.5593052677319491e+02,-6.7001969762615417e+01,7.3177372824690536e+01,-1.2479060864483560e-01,-3.6546197570036965e-02,7.0146619394425541e-02

2.9895165332084048e+03,0,1.0000000000000000e+00,-1.2767753318935698e+02,-4.4133183288145602e+01,3.8263569666276588e+01,-8.0331748614600101e-02,-1.9731919869512497e-02,1.7504172393058653e-02
2.9895165332084048e+03,1,1.0000000000000000e+00,1.2787463546922177e+02,4.4196450697924831e+01,-3.8321994711855830e+01,8.0728086500790552e-02,2.0296085432678315e-02,-1.7595283332691003e-02
2.9895165332084048e+03,2,9.5435340000000004e-04,-1.2972318059863048e+02,-4.6184890110354793e+01,3.9250939032500561e+01,-3.7787011263972003e-01,-5.8018805173655086e-01,7.4428236097999007e-02
2.9895165332084048e+03,3,2.8630601999999998e-04,-2.5602158628268990e+02,-6.7028639063571944e+01,7.3228563125030647e+01,-1.2474854506054578e-01,-3.6538258452692984e-02,7.0135093400349138e-02

2.9905161790602569e+03,0,1.0000000000000000e+00,-1.2775786060097627e+02,-4.4152937298265314e+01,3.8281079958102076e+01,-8.0376477791862841e-02,-1.9787432762516370e-02,1.7526837853867480e-02
2.9905161790602569e+03,1,1.0000000000000000e+00,1.2795532920888769e+02,4.4216737605757160e+01,-3.8339582038614147e+01,8.0716570406604141e-02,2.0292105356149219e-02,-1.7591832408817822e-02
2.9905161790602569e+03,2,9.5435340000000004e-04,-1.3006962739213395e+02,-4.6732320286078043e+01,3.9310627827086329e+01,-3.1895190715987093e-01,-5.1785280155792102e-01,4.7067444709459921e-02
2.9905161790602569e+03,3,2.8630601999999998e-04,-2.5614626187042757e+02,-6.7065158949369120e+01,7.3298665488806080e+01,-1.2469097823904424e-01,-3.6527390413160998e-02,7.0119304722000356e-02

2.9915301034331123e+03,0,1.0000000000000000e+00,-1.2783937209477685e+02,-4.4173023126837833e+01,3.8298858532265690e+01,-8.0405700817262143e-02,-1.9830857943572814e-02,1.7540933936616723e-02
2.9915301034331123e+03,1,1.0000000000000000e+00,1.2803716379111492e+02,4.4237310221689540e+01,-3.8357417053777532e+01,8.0704903599582573e-02,2.0288073890599206e-02,-1.7588336927885251e-02
2.9915301034331123e+03,2,9.5435340000000004e-04,-1.3037024980308456e+02,-4.7231281494710608e+01,3.9348442126760531e+01,-2.7612381900230720e-01,-4.6812961443000506e-01,2.8639283548468831e-02
2.9915301034331123e+03,3,2.8630601999999998e-04,-2.5627265951526596e+02,-6.7102189375523508e+01,7.3369753041599012e+01,-1.2463264599643281e-01,-3.6516374535485341e-02,7.0103288914582854e-02

2.9929119750150862e+03,0,1.0000000000000000e+00,-1.2795050141297335e+02,-4.4200460229777597e+01,3.8323106630988363e+01,-8.0431026751557513e-02,-1.9877246855398108e-02,1.7552559327939150e-02
2.9929119750150862e+03,1,1.0000000000000000e+00,1.2814867663006160e+02,4.4265341943063980e+01,-3.8381718589430378e+01,8.0689025271744166e-02,2.0282588263871741e-02,-1.7583580616511559e-02
2.9929119750150862e+03,2,9.5435340000000004e-04,-1.3072046287132289e+02,-4.7839205280342220e+01,3.9375377340492314e+01,-2.3297258493480327e-01,-4.1377842384157026e-01,1.1480595255833125e-02
2.9929119750150862e+03,3,2.8630601999999998e-04,-2.5644483094844009e+02,-6.7152639949106543e+01,7.3466611701266530e+01,-1.2455323730205600e-01,-3.6501373032415185e-02,7.0081458481185799e-02

2.9947943781983372e+03,0,1.0000000000000000e+00,-1.2810192529998710e+02,-4.4237925082498535e+01,3.8356156421609114e+01,-8.0450392700468734e-02,-1.9925934690886063e-02,1.7560854107628511e-02
2.9947943781983372e+03,1,1.0000000000000000e+00,1.2830054558160117e+02,4.4303514930994908e+01,-3.8414811890188147e+01,8.0667436878600965e-02,2.0275132019664584e-02,-1.7577115680808789e-02
2.9947943781983372e+03,2,9.5435340000000004e-04,-1.3111650745740630e+02,-4.8560603180880712e+01,3.9381400491435294e+01,-1.9009180236842999e-01,-3.5495510397968566e-01,-3.9761526914878914e-03
2.9947943781983372e+03,3,2.8630601999999998e-04,-2.5667918867708340e+02,-6.7221331033074023e+01,7.3598505269028934e+01,-1.2444523601887233e-01,-3.6480959959591053e-02,7.0051716055012800e-02

2.9971833097434983e+03,0,1.0000000000000000e+00,-1.2829413095769124e+02,-4.4285586053389224e+01,3.8398113908598724e+01,-8.0461213136174214e-02,-1.9973553561366368e-02,1.7564841229100212e-02
2.9971833097434983e+03,1,1.0000000000000000e+00,1.2849322190720866e+02,4.4351939556977001e+01,-3.8456792639037126e+01,8.0640107638589809e-02,2.0265696442431501e-02,-1.7568934563199228e-02
2.9971833097434983e+03,2,9.5435340000000004e-04,-1.3152054903380082e+02,-4.9334647914403348e+01,3.9355583864265483e+01,-1.5015846693700177e-01,-2.9517951016916538e-01,-1.6715071055197445e-02
2.9971833097434983e+03,3,2.8630601999999998e-04,-2.5697631638400037e+02,-6.7308450641024407e+01,7.3765808929849939e+01,-1.2430845484221864e-01,-3.6455090705069304e-02,7.0013962645096975e-02

3.0004324955853881e+03,0,1.0000000000000000e+00,-1.2855556990598959e+02,-4.4350569126191914e+01,3.8455185709889875e+01,-8.0462763877458737e-02,-2.0024011061274952e-02,1.7564233032835372e-02
3.0004324955853881e+03,1,1.0000000000000000e+00,1.2875517637655454e+02,4.4417765785416790e+01,-3.8513859350390916e+01,8.0603059158827955e-02,2.0252911399287546e-02,-1.7557849289065404e-02
3.0004324955853881e+03,2,9.5435340000000004e-04,-1.3193964747657748e+02,-5.0182613889950353e+01,3.9282028994423129e+01,-1.0976870991656912e-01,-2.2892262019975479e-01,-2.7677857629387563e-02
3.0004324955853881e+03,3,2.8630601999999998e-04,-2.5737991608378064e+02,-6.7426842930796624e+01,7.3993213867951880e+01,-1.2412292221257133e-01,-3.6419971510596394e-02,6.9962600719744056e-02

3.0039514344396321e+03,0,1.0000000000000000e+00,-1.2883870221578530e+02,-4.4421112870781982e+01,3.8516985562260615e+01,-8.0455222145367128e-02,-2.0068499778748427e-02,1.7559370820802427e-02
3.0039514344396321e+03,1,1.0000000000000000e+00,1.2903874324527703e+02,4.4489010270584188e+01,-3.8575623303695551e+01,8.0563092578031986e-02,2.0239127292478707e-02,-1.7545897775446542e-02
3.0039514344396321e+03,2,9.5435340000000004e-04,-1.3226406278662762e+02,-5.0878442942166942e+01,3.9170584015587146e+01,-7.5853070401714573e-02,-1.6787399926768931e-01,-3.5089546658645915e-02
3.0039514344396321e+03,3,2.8630601999999998e-04,-2.5781634446417507e+02,-6.7554935785868864e+01,7.4239310084704698e+01,-1.2392263714634401e-01,-3.6382021451103558e-02,6.9906957596666597e-02

3.0087284991410061e+03,0,1.0000000000000000e+00,-1.2922300106955072e+02,-4.4517108791647814e+01,3.8600844018352674e+01,-8.0436983290787453e-02,-2.0120903971277228e-02,1.7548808675688459e-02
3.0087284991410061e+03,1,1.0000000000000000e+00,1.2942346926261717e+02,4.4585649395033371e+01,-3.8659402612236505e+01,8.0509097316425263e-02,2.0220517905440202e-02,-1.7529762503105045e-02
3.0087284991410061e+03,2,9.5435340000000004e-04,-1.3253425580782982e+02,-5.1500307923584508e+01,3.8987519972250475e+01,-3.8467684384051383e-02,-9.3479262820601733e-02,-4.0906566498508781e-02
3.0087284991410061e+03,3,2.8630601999999998e-04,-2.5840768357157873e+02,-6.7728612273735365e+01,7.4573079668270253e+01,-1.2365181933132188e-01,-3.6330643219785061e-02,6.9831393116817825e-02

3.0150020622644647e+03,0,1.0000000000000000e+00,-1.2972753436259657e+02,-4.4643544894959952e+01,3.8710882115281493e+01,-8.0406557629409917e-02,-2.0187184999184288e-02,1.7530351658015184e-02
3.0150020622644647e+03,1,1.0000000000000000e+00,1.2992832688684408e+02,4.4712427884333160e+01,-3.8769310609295204e+01,8.0438638791980419e-02,2.0196257072133482e-02,-1.7508727155736099e-02
3.0150020622644647e+03,2,9.5435340000000004e-04,-1.3264171172045431e+02,-5.1790756722999696e+01,3.8719863365963519e+01,3.3738076270290740e-03,1.3730348111609253e-03,-4.3578432846180154e-02
3.0150020622644647e+03,3,2.8630601999999998e-04,-2.5918231019502832e+02,-6.7956323826658334e+01,7.5010859922027976e+01,-1.2329802689110847e-01,-3.6263412809826562e-02,6.9732111367773394e-02

3.0211833667438627e+03,0,1.0000000000000000e+00,-1.3022445368140399e+02,-4.4768552607112348e+01,3.8819173957223285e+01,-8.0374954082582439e-02,-2.0263057391736491e-02,1.7507176866575127e-02
3.0211833667438627e+03,1,1.0000000000000000e+00,1.3042532932621651e+02,4.4837193724694963e+01,-3.8877473764101637e+01,8.0369712676332139e-02,2.0172548618230569e-02,-1.7488170775142361e-02
3.0211833667438627e+03,2,9.5435340000000004e-04,-1.3250048676215280e+02,-5.1470130889286445e+01,3.8455801254624852e+01,4.2377547484180253e-02,1.0569702789084413e-01,-4.0805423004603769e-02
3.0211833667438627e+03,3,2.8630601999999998e-04,-2.5994338075920683e+02,-6.8180274982039464e+01,7.5441592878340884e+01,-1.2295148483995318e-01,-3.6197438095302112e-02,6.9634242226844126e-02

3.0263527780265972e+03,0,1.0000000000000000e+00,-1.3063988099673676e+02,-4.4873515007254746e+01,3.8909612343353388e+01,-8.0350911424277888e-02,-2.0352225339256205e-02,1.7481103847797663e-02
3.0263527780265972e+03,1,1.0000000000000000e+00,1.3084064525711145e+02,4.4941423000520338e+01,-3.8967833157380440e+01,8.0312444024364799e-02,2.0152868555340726e-02,-1.7471107234504318e-02
3.0263527780265972e+03,2,9.5435340000000004e-04,-1.3219332249086145e+02,-5.0645848147689826e+01,3.8265103262314312e+01,7.7106255470221846e-02,2.1973473266132890e-01,-3.1340458194852788e-02
3.0263527780265972e+03,3,2.8630601999999998e-04,-2.6057822185962550e+02,-6.8367252258995180e+01,7.5801349288697793e+01,-1.2266321594961824e-01,-3.6142464980667338e-02,6.9552360582697079e-02

3.0301123736978598e+03,0,1.0000000000000000e+00,-1.3094194051540200e+02,-4.4950209659337332e+01,3.8975284171491204e+01,-8.0336974311036535e-02,-2.0456124258828846e-02,1.7452039210646718e-02
3.0301123736978598e+03,1,1.0000000000000000e+00,1.3114250962296063e+02,4.5017162867453067e+01,-3.9033494245303068e+01,8.0271005869206657e-02,2.0138639067178853e-02,-1.7458769619147725e-02
3.0301123736978598e+03,2,9.5435340000000004e-04,-1.3185060411841920e+02,-4.9604653922122246e+01,3.8175436309764692e+01,1.0586003566589708e-01,3.4350124695429834e-01,-1.3795514408658331e-02
3.0301123736978598e+03,3,2.8630601999999998e-04,-2.6103899326758636e+02,-6.8503058342948350e+01,7.6062726069516714e+01,-1.2245443925601218e-01,-3.6102598501885852e-02,6.9492791591399206e-02

3.0326520472079947e+03,0,1.0000000000000000e+00,-1.3114596048300248e+02,-4.5002300580967386e+01,3.9019566988911848e+01,-8.0329357239883548e-02,-2.0577050573524505e-02,1.7417046811196785e-02
3.0326520472079947e+03,1,1.0000000000000000e+00,1.3134633633500502e+02,4.5068296272961092e+01,-3.9077823274453948e+01,8.0243113997498366e-02,2.0129066217113176e-02,-1.7450469531955417e-02
3.0326520472079947e+03,2,9.5435340000000004e-04,-1.3155486047522044e+02,-4.8573843524957695e+01,3.8170926972696662e+01,1.2706239177796105e-01,4.8023410700347263e-01,1.4185562181551419e-02
3.0326520472079947e+03,3,2.8630601999999998e-04,-2.6134980893026261e+02,-6.8594713018134954e+01,7.6239163964133851e+01,-1.2231382079560774e-01,-3.6075722078962091e-02,6.9452543321726179e-02

3.0342055934285377e+03,0,1.0000000000000000e+00,-1.3127075106945787e+02,-4.5034359583067868e+01,3.9046596295009486e+01,-8.0322140409418125e-02,-2.0706914699816822e-02,1.7375051694583109e-02
3.0342055934285377e+03,1,1.0000000000000000e+00,1.3147098449529770e+02,4.5099563169642138e+01,-3.9104929450741629e+01,8.0226091922251996e-02,2.0123225984735066e-02,-1.7445405794578331e-02
3.0342055934285377e+03,2,9.5435340000000004e-04,-1.3134863604689662e+02,-4.7727042041831275e+01,3.8219110271147549e+01,1.3731086390814529e-01,6.2242426188433175e-01,5.2890751582515834e-02
3.0342055934285377e+03,3,2.8630601999999998e-04,-2.6153976239903284e+02,-6.8650745563736919e+01,7.6347042573732608e+01,-1.2222796665004110e-01,-3.6059302887549882e-02,6.9427919788265208e-02

3.0352069702677873e+03,0,1.0000000000000000e+00,-1.3135117818178281e+02,-4.5055161189812836e+01,3.9063971003704253e+01,-8.0308189490905374e-02,-2.0852411287216266e-02,1.7319958130108067e-02
3.0352069702677873e+03,1,1.0000000000000000e+00,1.3155131555902807e+02,4.5119712219969720e+01,-3.9122397244189209e+01,8.0215135838740709e-02,2.0119467766510746e-02,-1.7442147256219287e-02
3.0352069702677873e+03,2,9.5435340000000004e-04,-1.3121128288771297e+02,-4.7032442838527068e+01,3.8295792586588242e+01,1.3415620420526655e-01,7.7881473316431560e-01,1.0720980220518225e-01
3.0352069702677873e+03,3,2.8630601999999998e-04,-2.6166213097472098e+02,-6.8686849219244351e+01,7.6416558137269732e+01,-1.2217269288452678e-01,-3.6048728083379444e-02,6.9412046805495092e-02

3.0358719245014536e+03,0,1.0000000000000000e+00,-1.3140457137827406e+02,-4.5069077817528935e+01,3.9075465594845227e+01,-8.0278235379684676e-02,-2.1020501589076510e-02,1.7242868979194928e-02
3.0358719245014536e+03,1,1.0000000000000000e+00,1.3160465253632850e+02,4.5133089916286423e+01,-3.9133994755112745e+01,8.0207867441864755e-02,2.0116974859819781e-02,-1.7439985798465119e-02
3.0358719245014536e+03,2,9.5435340000000004e-04,-1.3112800662395335e+02,-4.6460543893614442e+01,3.8389789310127888e+01,1.1037443238720238e-01,9.5755480906067969e-01,1.8572443951311379e-01
3.0358719245014536e+03,3,2.8630601999999998e-04,-2.6174335802903795e+02,-6.8710817639988107e+01,7.6462710467096670e+01,-1.2213601727477408e-01,-3.6041709707786758e-02,6.9401505966419655e-02

3.0363097345532801e+03,0,1.0000000000000000e+00,-1.3143970723536393e+02,-4.5078318995186109e+01,3.9082993715798573e+01,-8.0218443010950435e-02,-2.1212153781086943e-02,1.7132677775986371e-02
3.0363097345532801e+03,1,1.0000000000000000e+00,1.3163976729991609e+02,4.5141896971016813e+01,-3.9141629844865037e+01,8.0203084877695424e-02,2.0115334689341458e-02,-1.7438563700037490e-02
3.0363097345532801e+03,2,9.5435340000000004e-04,-1.3108986409450134e+02,-4.6000923399784917e+01,3.8492759465626960e+01,5.2726275436035891e-02,1.1600909345131734e+00,2.9969803866032463e-01
3.0363097345532801e+03,3,2.8630601999999998e-04,-2.6179682512143808e+02,-6.8726596051543027e+01,7.6493093624741192e+01,-1.2211188217210794e-01,-3.6037090383567887e-02,6.9394565576321926e-02

3.0366018754421966e+03,0,1.0000000000000000e+00,-1.3146312842974569e+02,-4.5084544744944225e+01,3.9087978209322884e+01,-8.0103563622455631e-02,-2.1426826049776811e-02,1.6969356417932305e-02
3.0366018754421966e+03,1,1.0000000000000000e+00,1.3166319743443901e+02,4.5147773322972775e+01,-3.9146724223811425e+01,8.0199894900543897e-02,2.0114240758638324e-02,-1.7437615215084246e-02
3.0366018754421966e+03,2,9.5435340000000004e-04,-1.3108853038474192e+02,-4.5631655708579977e+01,3.8601818999167442e+01,-6.4310055852460093e-02,1.3861762788899568e+00,4.6983857471497781e-01
3.0366018754421966e+03,3,2.8630601999999998e-04,-2.6183249664349535e+02,-6.8737123509008640e+01,7.6513365938324810e+01,-1.2209578280618442e-01,-3.6034008726114855e-02,6.9389934305289794e-02

3.0368377242814418e+03,0,1.0000000000000000e+00,-1.3148199304871974e+02,-4.5089628018121608e+01,3.9091948106308053e+01,-7.9806735245667448e-02,-2.1692371718654943e-02,1.6640744528694483e-02
3.0368377242814418e+03,1,1.0000000000000000e+00,1.3168211218294471e+02,4.5152517139194202e+01,-3.9150836774847946e+01,8.0197320364900182e-02,2.0113357917864061e-02,-1.7436849754202233e-02
3.0368377242814418e+03,2,9.5435340000000004e-04,-1.3113241922060053e+02,-4.5273413084473745e+01,3.8746386647069812e+01,-3.7264191846575678e-01,1.6653472835536696e+00,8.1336697712569295e-01
3.0368377242814418e+03,3,2.8630601999999998e-04,-2.6186129125977766e+02,-6.8745621794802602e+01,7.6529731032874665e+01,-1.2208278877606259e-01,-3.6031521284422913e-02,6.9386195364522188e-02

3.0369802711826251e+03,0,1.0000000000000000e+00,-1.3149333541423385e+02,-4.5092728784762770e+01,3.9094289833741236e+01,-7.9236043340549234e-02,-2.1754072895444388e-02,1.6156087370623379e-02
3.0369802711826251e+03,1,1.0000000000000000e+00,1.3169354395156179e+02,4.5155384198015248e+01,-3.9153322310779650e+01,8.0195764650939694e-02,2.0112824460428058e-02,-1.7436387223690897e-02
3.0369802711826251e+03,2,9.5435340000000004e-04,-1.3122087787343705e+02,-4.5026986227110719e+01,3.8894106299679400e+01,-9.6900217588385718e-01,1.7305581413371585e+00,1.3207212492069640e+00
3.0369802711826251e+03,3,2.8630601999999998e-04,-2.6187869322333927e+02,-6.8750757869364776e+01,7.6539621658942409e+01,-1.2207493656918161e-01,-3.6030018056868597e-02,6.9383935524898993e-02

3.0370621462156446e+03,0,1.0000000000000000e+00,-1.3149979812913736e+02,-4.5094497770834352e+01,3.9095596490448557e+01,-7.8604301439871668e-02,-2.1351360255240232e-02,1.5775094750735900e-02
3.0370621462156446e+03,1,1.0000000000000000e+00,1.3170010994586463e+02,4.5157030923640292e+01,-3.9154749904685069e+01,8.0194871205191198e-02,2.0112518101715660e-02,-1.7436121597529164e-02
3.0370621462156446e+03,2,9.5435340000000004e-04,-1.3132609870162597e+02,-4.4897993102100202e+01,3.9019123680697867e+01,-1.6300253839122689e+00,1.3089045603110960e+00,1.7196587553238984e+00
3.0370621462156446e+03,3,2.8630601999999998e-04,-2.6188868792818664e+02,-6.8753707792939124e+01,7.6545302417817751e+01,-1.2207042694590090e-01,-3.6029154705728698e-02,6.9382637526127638e-02

3.0371225327639977e+03,0,1.0000000000000000e+00,-1.3150453197611932e+02,-4.5095766876309220e+01,3.9096545372509617e+01,-7.8229593710583967e-02,-2.0641871369762810e-02,1.5704883218077642e-02
3.0371225327639977e+03,1,1.0000000000000000e+00,1.3170495261743770e+02,4.5158245442365413e+01,-3.9155802805970275e+01,8.0194212301604839e-02,2.0112292169133239e-02,-1.7435925704277100e-02
3.0371225327639977e+03,2,9.5435340000000004e-04,-1.3143791696540933e+02,-4.4840142778024529e+01,3.9126861206183982e+01,-2.0219659144406901e+00,5.6571746086190289e-01,1.7930235209316399e+00
3.0371225327639977e+03,3,2.8630601999999998e-04,-2.6189605923950717e+02,-6.8755883450006735e+01,7.6549492166908465e+01,-1.2206710111362082e-01,-3.6028517973892525e-02,6.9381680189079128e-02

3.0371800068323591e+03,0,1.0000000000000000e+00,-1.3150902577154707e+02,-4.5096933134832071e+01,3.9097452721647450e+01,-7.8195872856532844e-02,-1.9977637756533356e-02,1.5897442996258837e-02
3.0371800068323591e+03,1,1.0000000000000000e+00,1.3170956168705695e+02,4.5159401371441348e+01,-3.9156804914198609e+01,8.0193585219249020e-02,2.0112077149859436e-02,-1.7435739273334638e-02
3.0371800068323591e+03,2,9.5435340000000004e-04,-1.3155660002620283e+02,-4.4828698068573011e+01,3.9224956325388654e+01,-2.0566435065424096e+00,-1.3006123857678462e-01,1.5910585588419159e+00
3.0371800068323591e+03,3,2.8630601999999998e-04,-2.6190307484146058e+02,-6.8757954138097006e+01,7.6553479788154462e+01,-1.2206393586116593e-01,-3.6027911974685634e-02,6.9380769021744282e-02

3.0372413274762180e+03,0,1.0000000000000000e+00,-1.3151382537158844e+02,-4.5098143658492425e+01,3.9098436104638814e+01,-7.8360278318356041e-02,-1.9551571882846248e-02,1.6172604813202686e-02
3.0372413274762180e+03,1,1.0000000000000000e+00,1.3171447918882376e+02,4.5160634649928177e+01,-3.9157874078858804e+01,8.0192916213121662e-02,2.0111847757637750e-02,-1.7435540380431887e-02
3.0372413274762180e+03,2,9.5435340000000004e-04,-1.3167789549528533e+02,-4.4851878484986514e+01,3.9313564587274932e+01,-1.8836745611585690e+00,-5.7626561797293663e-01,1.3025276734136775e+00
3.0372413274762180e+03,3,2.8630601999999998e-04,-2.6191055977706139e+02,-6.8760163373033151e+01,7.6557734231775783e+01,-1.2206055895329415e-01,-3.6027265442041601e-02,6.9379796869105004e-02

3.0373330918597617e+03,0,1.0000000000000000e+00,-1.3152102916729163e+02,-4.5099923423311168e+01,3.9099935629405536e+01,-7.8637413690830091e-02,-1.9287429278573697e-02,1.6486151194290467e-02
3.0373330918597617e+03,1,1.0000000000000000e+00,1.3172183799641303e+02,4.5162480185490480e+01,-3.9159474026818415e+01,8.0191915153721691e-02,2.0111504513596858e-02,-1.7435242773121220e-02
3.0373330918597617e+03,2,9.5435340000000004e-04,-1.3183696140580582e+02,-4.4919803242104095e+01,3.9416881050275478e+01,-1.5922364155535180e+00,-8.5268275781202441e-01,9.7367300398004741e-01
3.0373330918597617e+03,3,2.8630601999999998e-04,-2.6192176035715920e+02,-6.8763469348447188e+01,7.6564100759316432e+01,-1.2205550587701119e-01,-3.6026297973577037e-02,6.9378342067060395e-02

3.0374361095575741e+03,0,1.0000000000000000e+00,-1.3152914283751400e+02,-4.5101904920731776e+01,3.9101646104889156e+01,-7.8868360649719943e-02,-1.9201249506304582e-02,1.6703240647086295e-02
3.0374361095575741e+03,1,1.0000000000000000e+00,1.3173009912501382e+02,4.5164552006538820e+01,-3.9161270148182197e+01,8.0190791455790056e-02,2.0111119225293298e-02,-1.7434908711639704e-02
3.0374361095575741e+03,2,9.5435340000000004e-04,-1.3198770062396537e+02,-4.5013333650191598e+01,3.9504479227957354e+01,-1.3490675508269510e+00,-9.4258110669061423e-01,7.4585064103019272e-01
3.0374361095575741e+03,3,2.8630601999999998e-04,-2.6193433394220500e+02,-6.8767180638783628e+01,7.6571247872269140e+01,-1.2204983364016164e-01,-3.6025211928941037e-02,6.9376708849154700e-02

3.0375637370480422e+03,0,1.0000000000000000e+00,-1.3153922174693119e+02,-4.5104354096093076e+01,3.9103789109343325e+01,-7.9060923469248270e-02,-1.9187539095548257e-02,1.6865193620635335e-02
3.0375637370480422e+03,1,1.0000000000000000e+00,1.3174033358565796e+02,4.5167118707759585e+01,-3.9163495295420546e+01,8.0189399500802325e-02,2.0110641967260427e-02,-1.7434494908470544e-02
3.0375637370480422e+03,2,9.5435340000000004e-04,-1.3214601890634754e+02,-4.5135101439882824e+01,3.9587894617062673e+01,-1.1458380524243990e+00,-9.5644760301869669e-01,5.7571848934555414e-01
3.0375637370480422e+03,3,2.8630601999999998e-04,-2.6194991040778706e+02,-6.8771778360320127e+01,7.6580102118396582e+01,-1.2204280711909465e-01,-3.6023866538660854e-02,6.9374685459478891e-02

3.0377472273995486e+03,0,1.0000000000000000e+00,-1.3155374615894391e+02,-4.5107876925133148e+01,3.9106897339729940e+01,-7.9237510346619938e-02,-1.9214324696760220e-02,1.7000979423461772e-02
3.0377472273995486e+03,1,1.0000000000000000e+00,1.3175504738318347e+02,4.5170808753581973e+01,-3.9166694302446913e+01,8.0187398636605955e-02,2.0109955950663973e-02,-1.7433900102698699e-02
3.0377472273995486e+03,2,9.5435340000000004e-04,-1.3233774487853304e+02,-4.5308333222979357e+01,3.9679194296231898e+01,-9.5871151239422192e-01,-9.2766260149861601e-01,4.3281568655041414e-01
